1516884562081,187.994,104.777,-37.4578,48
1516884562176,187.994,104.777,-37.4578,48
1516884562279,187.994,104.777,-37.4578,48
1516884562378,187.994,104.777,-37.4578,48
1516884562480,187.994,104.777,-37.4578,48
1516884562782,187.994,104.777,-37.4578,48
1516884562794,187.994,104.777,-37.4578,48
1516884562897,187.994,104.777,-37.4578,48
1516884562996,187.994,104.777,-37.4578,48
1516884563096,187.994,104.777,-37.4578,48
1516884563196,187.994,104.777,-37.4578,48
1516884563295,187.994,104.777,-37.4578,48
1516884563394,187.994,104.777,-37.4578,48
1516884563495,187.994,104.777,-37.4578,48
1516884563595,187.994,104.777,-37.4578,48
1516884563695,187.994,104.777,-37.4578,48
1516884563794,187.994,104.777,-37.4578,48
1516884563893,187.994,104.777,-37.4578,48
1516884563994,187.994,104.777,-37.4578,48
1516884564096,187.994,104.777,-37.4578,48
1516884564195,187.994,104.777,-37.4578,48
1516884564295,187.994,104.777,-37.4578,48
1516884564395,187.994,104.777,-37.4578,48
1516884564495,187.994,104.777,-37.4578,48
1516884564595,187.994,104.777,-37.4578,48
1516884564696,187.994,104.777,-37.4578,48
1516884564796,187.994,104.777,-37.4578,48
1516884564894,187.994,104.777,-37.4578,48
1516884564996,187.994,104.777,-37.4578,48
1516884565094,187.994,104.777,-37.4578,48
1516884565195,187.994,104.777,-37.4578,48
1516884565294,187.994,104.777,-37.4578,48
1516884565396,187.994,104.777,-37.4578,48
1516884565495,187.994,104.777,-37.4578,48
1516884565595,187.994,104.777,-37.4578,48
1516884565694,187.994,104.777,-37.4578,48
1516884565797,187.994,104.777,-37.4578,48
1516884565894,187.994,104.777,-37.4578,48
1516884565995,187.994,104.777,-37.4578,48
1516884566096,187.994,104.777,-37.4578,48
1516884566194,187.994,104.777,-37.4578,48
1516884566294,187.994,104.777,-37.4578,48
1516884566395,187.994,104.777,-37.4578,48
1516884566495,187.994,104.777,-37.4578,48
1516884566595,187.994,104.777,-37.4578,48
1516884566695,187.994,104.777,-37.4578,48
1516884566797,187.994,104.777,-37.4578,48
1516884566894,187.994,104.777,-37.4578,48
1516884566995,187.994,104.777,-37.4578,48
1516884567096,187.994,104.777,-37.4578,48
1516884567194,187.994,104.777,-37.4578,48
1516884567295,187.994,104.777,-37.4578,48
1516884567396,187.994,104.777,-37.4578,48
1516884567495,187.994,104.777,-37.4578,48
1516884567597,187.994,104.777,-37.4578,48
1516884567696,187.994,104.777,-37.4578,48
1516884567797,187.994,104.777,-37.4578,48
1516884567899,187.994,104.777,-37.4578,48
1516884567994,187.994,104.777,-37.4578,48
1516884568299,187.994,104.777,-37.4578,48
1516884568313,187.994,104.777,-37.4578,48
1516884568412,187.994,104.777,-37.4578,48
1516884568515,187.994,104.777,-37.4578,48
1516884568614,187.994,104.777,-37.4578,48
1516884568714,187.994,104.777,-37.4578,48
1516884568813,187.994,104.777,-37.4578,48
1516884568911,187.994,104.777,-37.4578,48
1516884569014,187.994,104.777,-37.4578,48
1516884569115,187.994,104.777,-37.4578,48
1516884569212,187.994,104.777,-37.4578,48
1516884569312,187.994,104.777,-37.4578,48
1516884569412,187.994,104.777,-37.4578,48
1516884569512,187.994,104.777,-37.4578,48
1516884569612,187.994,104.777,-37.4578,48
1516884569714,187.994,104.777,-37.4578,48
1516884569813,187.994,104.777,-37.4578,48
1516884569912,187.994,104.777,-37.4578,48
1516884570014,187.994,104.777,-37.4578,48
1516884570113,187.994,104.777,-37.4578,48
1516884570214,187.994,104.777,-37.4578,48
1516884570315,187.994,104.777,-37.4578,48
1516884570412,187.994,104.777,-37.4578,48
1516884570511,187.994,104.777,-37.4578,48
1516884570611,187.994,104.777,-37.4578,48
1516884570711,187.994,104.777,-37.4578,48
1516884570814,187.994,104.777,-37.4578,48
1516884570914,187.994,104.777,-37.4578,48
1516884571012,187.994,104.777,-37.4578,48
1516884571114,187.994,104.777,-37.4578,48
1516884571214,187.994,104.777,-37.4578,48
1516884571313,187.994,104.777,-37.4578,48
1516884571412,187.994,104.777,-37.4578,48
1516884571513,187.994,104.777,-37.4578,48
1516884571611,187.994,104.777,-37.4578,48
1516884571712,187.994,104.777,-37.4578,48
1516884571812,187.994,104.777,-37.4578,48
1516884571913,187.994,104.777,-37.4578,48
1516884572010,187.994,104.777,-37.4578,48
1516884572113,187.994,104.777,-37.4578,48
1516884572211,187.994,104.777,-37.4578,48
1516884572313,187.994,104.777,-37.4578,48
1516884572413,187.994,104.777,-37.4578,48
1516884572512,187.994,104.777,-37.4578,48
1516884572613,187.994,104.777,-37.4578,48
1516884572714,187.994,104.777,-37.4578,48
1516884572814,187.994,104.777,-37.4578,48
1516884572915,187.994,104.777,-37.4578,48
1516884573014,187.994,104.777,-37.4578,48
1516884573113,187.994,104.777,-37.4578,48
1516884573214,187.994,104.777,-37.4578,48
1516884573314,187.994,104.777,-37.4578,48
1516884573413,187.994,104.777,-37.4578,48
1516884573514,187.994,104.777,-37.4578,48
1516884573615,187.994,104.777,-37.4578,48
1516884573713,187.994,104.777,-37.4578,48
1516884573813,187.994,104.777,-37.4578,48
1516884573913,187.994,104.777,-37.4578,48
1516884574012,187.994,104.777,-37.4578,48
1516884574112,187.994,104.777,-37.4578,48
1516884574211,187.994,104.777,-37.4578,48
1516884574314,187.994,104.777,-37.4578,48
1516884574414,187.994,104.777,-37.4578,48
1516884574512,187.994,104.777,-37.4578,48
1516884574613,187.994,104.777,-37.4578,48
1516884574716,187.994,104.777,-37.4578,48
1516884574815,187.994,104.777,-37.4578,48
1516884574912,187.994,104.777,-37.4578,48
1516884575013,187.994,104.777,-37.4578,48
1516884575112,187.994,104.777,-37.4578,48
1516884575214,187.994,104.777,-37.4578,48
1516884575312,187.994,104.777,-37.4578,48
1516884575413,187.994,104.777,-37.4578,48
1516884575512,187.994,104.777,-37.4578,48
1516884575611,187.994,104.777,-37.4578,48
1516884575714,187.994,104.777,-37.4578,48
1516884575813,187.994,104.777,-37.4578,48
1516884575912,187.994,104.777,-37.4578,48
1516884576011,187.994,104.777,-37.4578,48
1516884576116,187.994,104.777,-37.4578,48
1516884576212,187.994,104.777,-37.4578,48
1516884576312,187.994,104.777,-37.4578,48
1516884576412,187.994,104.777,-37.4578,48
1516884576515,187.994,104.777,-37.4578,48
1516884576613,187.994,104.777,-37.4578,48
1516884576712,187.994,104.777,-37.4578,48
1516884576813,187.994,104.777,-37.4578,48
1516884576910,187.994,104.777,-37.4578,48
1516884577013,187.994,104.777,-37.4578,48
1516884577112,187.994,104.777,-37.4578,48
1516884577215,187.994,104.777,-37.4578,48
1516884577315,187.994,104.777,-37.4578,48
1516884577414,187.994,104.777,-37.4578,48
1516884577513,187.994,104.777,-37.4578,48
1516884577612,187.994,104.777,-37.4578,48
1516884577712,187.994,104.777,-37.4578,48
1516884577814,187.994,104.777,-37.4578,48
1516884577912,187.994,104.777,-37.4578,48
1516884578011,187.994,104.777,-37.4578,48
1516884578112,187.994,104.777,-37.4578,48
1516884578212,187.994,104.777,-37.4578,48
