1516785496625,180.344,30.4483,-51.4683,48
1516785496727,180.344,30.4483,-51.4683,48
1516785496823,180.344,30.4483,-51.4683,48
1516785496929,180.344,30.4483,-51.4683,48
1516785497026,180.344,30.4483,-51.4683,48
1516785497125,180.344,30.4483,-51.4683,48
1516785497225,180.344,30.4483,-51.4683,48
1516785497324,180.344,30.4483,-51.4683,48
1516785497424,180.344,30.4483,-51.4683,48
1516785497524,180.344,30.4483,-51.4683,48
1516785497624,180.344,30.4483,-51.4683,48
1516785497726,180.344,30.4483,-51.4683,48
1516785497831,180.344,30.4483,-51.4683,48
1516785497922,180.344,30.4483,-51.4683,48
1516785498022,180.344,30.4483,-51.4683,48
1516785498124,180.344,30.4483,-51.4683,48
1516785498224,180.344,30.4483,-51.4683,48
1516785498323,180.344,30.4483,-51.4683,48
1516785498424,180.344,30.4483,-51.4683,48
1516785498525,180.344,30.4483,-51.4683,48
1516785498624,180.344,30.4483,-51.4683,48
1516785498725,180.344,30.4483,-51.4683,48
1516785498824,180.344,30.4483,-51.4683,48
1516785498922,180.344,30.4483,-51.4683,48
1516785499022,180.344,30.4483,-51.4683,48
1516785499134,180.344,30.4483,-51.4683,49
1516785499224,180.344,30.4483,-51.4683,49
1516785499323,180.344,30.4483,-51.4683,49
1516785499423,180.344,30.4483,-51.4683,49
1516785499523,180.344,30.4483,-51.4683,49
1516785499623,180.344,30.4483,-51.4683,49
1516785499726,180.344,30.4483,-51.4683,49
1516785499823,180.344,30.4483,-51.4683,49
1516785499936,180.344,30.4483,-51.4683,49
1516785500026,180.344,30.4483,-51.4683,49
1516785500126,180.344,30.4483,-51.4683,49
1516785500225,180.344,30.4483,-51.4683,49
1516785500325,180.344,30.4483,-51.4683,49
1516785500425,180.344,30.4483,-51.4683,49
1516785500523,180.344,30.4483,-51.4683,49
1516785500625,180.344,30.4483,-51.4683,49
1516785500722,180.344,30.4483,-51.4683,49
1516785500822,180.344,30.4483,-51.4683,49
1516785500921,180.344,30.4483,-51.4683,49
1516785501022,180.344,30.4483,-51.4683,49
1516785501121,180.344,30.4483,-51.4683,49
1516785501224,180.344,30.4483,-51.4683,49
1516785501322,180.344,30.4483,-51.4683,49
1516785501422,180.344,30.4483,-51.4683,49
1516785501522,180.344,30.4483,-51.4683,49
1516785501620,180.704,30.4483,-51.4682,49
1516785501721,181.664,30.4483,-51.4683,49
1516785501821,183.224,30.4483,-51.4683,49
1516785501924,185.384,30.4483,-51.4683,49
1516785502025,188.144,30.4483,-51.4683,49
1516785502145,191.744,30.4483,-51.4683,49
1516785502223,194.144,30.4483,-51.4683,49
1516785502325,197.144,30.4482,-51.4683,49
1516785502425,200.144,30.4482,-51.4683,49
1516785502537,203.744,30.4482,-51.4683,49
1516785502624,206.144,30.4482,-51.4684,49
1516785502737,209.744,30.4482,-51.4683,49
1516785502825,211.904,30.4482,-51.4683,49
1516785502920,214.064,30.4482,-51.4683,49
1516785503026,215.624,30.4482,-51.4683,49
1516785503124,216.584,30.4482,-51.4683,49
1516785503224,216.944,30.4482,-51.4684,49
1516785503337,216.944,30.4482,-51.4684,49
1516785503423,216.944,30.4482,-51.4684,49
1516785503525,216.944,30.4482,-51.4684,49
1516785503625,216.944,30.4482,-51.4684,49
1516785503725,216.944,30.4482,-51.4684,49
1516785503825,216.944,30.4482,-51.4684,49
1516785503922,216.944,30.4482,-51.4684,49
1516785504033,216.944,30.4482,-51.4684,49
